1.0000,1.0000,13.5479
1.0000,2.0000,9.0068
1.0000,3.0000,6.0249
2.0000,1.0000,13.6712
3.0000,1.0000,9.6452
4.0000,1.0000,3.5808
4.0000,2.0000,3.5425
4.0000,3.0000,2.2726
5.0000,1.0000,18.0986
5.0000,2.0000,13.1479
6.0000,1.0000,13.5548
6.0000,2.0000,3.2274
7.0000,1.0000,7.6068
7.0000,2.0000,3.2644
7.0000,3.0000,3.1342
8.0000,1.0000,8.5186
8.0000,2.0000,6.1986
8.0000,3.0000,2.3616
9.0000,1.0000,8.3781
9.0000,2.0000,2.8959
10.0000,1.0000,7.5493
10.0000,2.0000,2.9288
11.0000,1.0000,20.4973
11.0000,2.0000,5.0507
12.0000,1.0000,4.3822
13.0000,1.0000,4.4178
13.0000,2.0000,7.1860
14.0000,1.0000,13.0685
14.0000,2.0000,8.5877
15.0000,1.0000,16.3110
15.0000,2.0000,17.9233
16.0000,1.0000,11.7932
16.0000,2.0000,7.1678
17.0000,1.0000,7.2506
17.0000,2.0000,6.7205
18.0000,1.0000,13.1795
18.0000,2.0000,9.2685
18.0000,3.0000,5.3192
19.0000,1.0000,9.4507
19.0000,2.0000,4.9096
20.0000,1.0000,11.3918
21.0000,1.0000,5.5644
21.0000,2.0000,2.8822
21.0000,3.0000,2.2877
22.0000,1.0000,6.6205
22.0000,2.0000,4.0973
23.0000,1.0000,18.9014
24.0000,1.0000,7.5164
24.0000,2.0000,6.7151
25.0000,1.0000,4.5384
26.0000,1.0000,11.3890
26.0000,2.0000,5.7822
27.0000,1.0000,3.9973
28.0000,1.0000,3.7986
29.0000,1.0000,8.3836
30.0000,1.0000,11.2247
31.0000,1.0000,4.9767
31.0000,2.0000,3.0000
31.0000,3.0000,2.9315
32.0000,1.0000,3.5274
33.0000,1.0000,30.0836
33.0000,2.0000,7.1877
34.0000,1.0000,7.2226
34.0000,2.0000,2.1849
34.0000,3.0000,2.5370
35.0000,1.0000,3.8890
35.0000,2.0000,3.5863
35.0000,3.0000,2.3027
36.0000,1.0000,6.4904
36.0000,2.0000,3.8986
37.0000,1.0000,13.5123
37.0000,2.0000,8.9000
38.0000,1.0000,6.1397
38.0000,2.0000,4.7123
38.0000,3.0000,2.9932
39.0000,1.0000,5.6575
39.0000,2.0000,8.5682
40.0000,1.0000,5.4808
40.0000,2.0000,5.6342
41.0000,1.0000,6.5959
41.0000,2.0000,4.9205
42.0000,1.0000,7.3603
43.0000,1.0000,7.2373
43.0000,2.0000,2.7082
43.0000,3.0000,2.6096
44.0000,1.0000,9.6096
44.0000,2.0000,8.5726
45.0000,1.0000,13.3521
46.0000,1.0000,7.2044
46.0000,2.0000,7.1795
47.0000,1.0000,6.2411
47.0000,2.0000,3.1027
48.0000,1.0000,5.6192
48.0000,2.0000,4.0137
49.0000,1.0000,6.8849
